2726	CV FD TAC 5 - Carver County Fire Tac 5 (Carver County)
2728	CV FD TAC 6 - Carver County Fire Tac 6 (Carver County)
2730	CV FIRE ALL - Carver Fire All (Carver County)
2732	CV FD MA 1 - Carver County Fire MA 1 (Carver County)
2734	CV FD MA 2 - Carver County Fire MA 2 (Carver County)
2736	CVCVR FDADM - Carver City Fire Administration (Carver County)
2738	CHAN FD ADM - Chanhassen Fire Administration (Carver County)
2740	CSKA FD ADM - Chaska Fire Administration (Carver County)
2742	CLGN FD ADM - Cologne Fire Administration (Carver County)
2744	HAMB FD ADM - Hamburg Fire Administration (Carver County)
2746	MAYR FD ADM - Mayer Fire Administration (Carver County)
2748	NGER FD ADM - New Germany Fire Administration (Carver County)
2750	NR YA FD ADM - Norwood Young America Fire Administration (Carver County)
2752	VCTR FD ADM - Victoria Fire Administration (Carver County)
2754	WCNA FD ADM - Waconia Fire Administration (Carver County)
2756	WTWN FD ADM - Watertown Fire Administration (Carver County)
2758	CV FD ROAM - Fire Subsystem Roaming (Carver County)
2760	CVPWMAIN - Carver County PW Highway Dept Main (Carver County)
2762	CVPWENG2 - Carver County PW Highway Dept Engineers (Carver County)
2764	CVPWSUR3 - Carver County PW Highway Dept Surveyors (Carver County)
2766	CVPWPRK4 - Carver County PW Highway Dept Parks (Carver County)
2768	CVPWMNT5 - Carver County PW Highway Dept Maintenance (Carver County)
2770	CVPWMNT6 - Carver County PW Highway Dept Maintenance (Carver County)
2772	CVPW7 - Carver County PW Highway Dept (Carver County)
2774	CVPW8 - Carver County PW Highway Dept (Carver County)
2778	CHAN WORKS - Chanhassen Fire Public Works (Carver County)
2780	CSKA WORKS - Chaska Public Works (Carver County)
2782	CLGN WORKS - Cologne Public Works (Carver County)
2784	HAMB WORKS - Hamburg Public Works (Carver County)
2786	MAYR WORKS - Mayer Public Works (Carver County)
2788	NGER WORKS - New Germany Public Works (Carver County)
2790	VCTR FD OP2 - Victoria Fire Ops 2 (Carver County)
2792	WCNA WORKS - Waconia Public Works (Carver County)
2794	WTWN WORKS - Watertown Public Works (Carver County)
2796	NRYA WORKS - Norwood Young America City Public Works (Carver County)
2798	LKTN WORKS - Laketown Public Works (Carver County)
2800	CVPWCOMN - Carver County Countywide Public Works Mutual Aid (Carver County)
2802	CVPW ROAM - Carver County Public Works Subsystem Roaming (Carver County)
2804	CVCART - Carver County Buses (Carver County)
2806	CVROAM - Carver Public Service Roaming Talkgroup (Carver County)
2808	CV FD LE - Carver County FireLE Shared (Carver County)
2810	CV PW LE - Carver County PWPS Shared (Carver County)
2812	CVENRMGT - Carver County Emergency Management (Carver County)
2814	CVWEATHER - Carver County Severe Weather Coordination (Carver County)
2816	CV EMS - Carver Countywide EMS (Carver County)
2818	CV TRAIN - Carver County Countywide Training (Carver County)
2822	CV CW FIRE 1 - Carver County Wide Fire 1 (Carver County)
2824	CV FIRE - Carver Co Fire (Carver County)
2848	CVSO TAC 1 - Carver County Sheriff TAC 1 (Carver County)
2858	CV FIRE ADM - Fire Administration (Carver County)
2872	CSKA PD C2C - Chaska Police CarCar (Carver County)
2882	CSKA PD EVNT - Chaska Police Events (Carver County)
2886	CVSO TAC 2 - Carver County Sheriff TAC 2 (Carver County)
2898	CVSO TAC 3 - Carver County Sheriff TAC 3 (Carver County)
2900	MPLS911 - MECC Emergent Urgent Access (Hennepin County Minneapolis)
2902	MPLS STREETS - Streets (Hennepin County Minneapolis)
2904	MPLS WATER - WaterSewer (Hennepin County Minneapolis)
2906	MPLS ANIMAL - Animal Control (Hennepin County Minneapolis)
2908	MPLS SYS TEC - System Technicians (Hennepin County Minneapolis)
2910	MPLS SANI 1 - Sanitation (Hennepin County Minneapolis)
2912	MPLS ADM - City Administration (Hennepin County Minneapolis)
2914	MPLS SANI 2 - Sanitation (Hennepin County Minneapolis)
2916	MPLS SEWER 1 - Public Works Sewer 1 (Hennepin County Minneapolis)
2918	MPLS SEWER 2 - Public Works Sewer 2 (Hennepin County Minneapolis)
2920	MPLS PW TECH - Public Works Technicians (Hennepin County Minneapolis)
2926	MPLS C HALL - City Hall Cleaning (Hennepin County Minneapolis)
2928	MPLS COMMON - City Common (Hennepin County Minneapolis)
2930	MPLS SANITN - Sanitation (Hennepin County Minneapolis)
2954	MPLS PD 1 DI - Police 1 Precinct 3 (Hennepin County Minneapolis)
2956	MPLS PD 2 DI - Police 2 Precinct 1 4 (Hennepin County Minneapolis)
2958	MPLS PD 3 DI - Police 3 Precinct 2 5 (Hennepin County Minneapolis)
2960	MPLS PD 4 DI - Police 4 Overflow dispatch events (Hennepin County Minneapolis)
2962	MPLS PD 5 - Police 5 CartoCar (Hennepin County Minneapolis)
2964	MPLS PD 6 TR - Police 6 Traffic ControlParking (Hennepin County Minneapolis)
2966	MPLS PD 7 RC - Police 7 Records Warrents (Hennepin County Minneapolis)
2968	MPLS PD 8 - Police 8 (Hennepin County Minneapolis)
2970	MPLS PD 9 EV - Police 9 Events (Hennepin County Minneapolis)
2972	MPLS PD 10 - Police 10 CartoCar (Hennepin County Minneapolis)
2974	MPLS PD 11 - Police 11 (Hennepin County Minneapolis)
2982	MPLS PD - Police (Hennepin County Minneapolis)
2984	MPLS PD PARK - Park Police (Hennepin County Minneapolis)
2990	MPLS PD - Police (Hennepin County Minneapolis)
3002	MPLS PD - Police (Hennepin County Minneapolis)
3016	MPLS FD 1 - Fire Dispatch (Hennepin County Minneapolis)
3018	MPLS FD 2 - Fire Tac 2 Mobiles Only (Hennepin County Minneapolis)
3020	MPLS FD 3 - Fire Tac 3 (Hennepin County Minneapolis)
3022	MPLS FD 4 - Fire Tac 4 (Hennepin County Minneapolis)
3024	MPLS FD 5 - Fire Tac 5 (Hennepin County Minneapolis)
3026	MPLS FD 6 - Fire Tac 6 (Hennepin County Minneapolis)
3028	MPLS FD 7 - Fire Tac 7 (Hennepin County Minneapolis)
3030	MPLS FD 8 - Fire Tac 8 Fire Prevention (Hennepin County Minneapolis)
3032	MPLS FD 9 - Fire Tac 9 Training (Hennepin County Minneapolis)
3034	MPLS FD 10 - Fire Truck to Truck (Hennepin County Minneapolis)
3036	MPLS FD 11 - Fire Truck to Truck (Hennepin County Minneapolis)
3040	MPLS FD SEC - Fire Secure (Hennepin County Minneapolis)
3042	MPLS FD ALL - Fire All Call (Hennepin County Minneapolis)
3044	MPLS PD ALL - Police All Call (Hennepin County Minneapolis)
3046	MPLS FD ADM - Fire Admin (Hennepin County Minneapolis)
3054	MPLS WTR - Minneapolis Water Dept (Hennepin County Minneapolis)
3056	MPLS ELECT - Minneapolis Election Polling Comms (Hennepin County Minneapolis)
3058	MPLS SCH SEC - Minneapolis Minneapolis Schools Security (Hennepin County Minneapolis)
3060	MPLS PD SFZN - Police Downtown Safezone Security (Hennepin County Minneapolis)
3076	MPLS PD - Minneapolis Police (Hennepin County Minneapolis)
3080	MPLS PD - Minneapolis Police (Hennepin County Minneapolis)
3092	MPLS PD - Minneapolis Police (Hennepin County Minneapolis)
3103	MPLS ALL - Minneapolis Adm All (Hennepin County Minneapolis)
3300	LRAIL ALL CL - LRT All Call (Twin Cities Metro Transit Light Rail)
3302	LRAIL OPS - LRT Operations (Twin Cities Metro Transit Light Rail)
3304	LRAIL MAINT - LRT Maintenance (Twin Cities Metro Transit Light Rail)
3306	LRAIL YARD - LRT Yard RCC Ops (Twin Cities Metro Transit Light Rail)
3308	LRAIL SUPV - LRT Supervisors (Twin Cities Metro Transit Light Rail)
3310	LRAIL FACILT - LRT Facilities (Twin Cities Metro Transit Light Rail)
3312	LRAIL MAC TA - LRT MAC Tactical (Twin Cities Metro Transit Light Rail)
3314	LRAIL MAIN - LRT Main (Twin Cities Metro Transit Light Rail)
3316	LRAIL OPS - LTR Operations (Twin Cities Metro Transit Light Rail)
3318	LRAIL EMRG 6 - LRT Emergency Channel 6 (Twin Cities Metro Transit Light Rail)
3320	LRAIL BLUE M - LTR Blue Main (Twin Cities Metro Transit Light Rail)
3322	LRAIL EMRG 2 - LTR Blue Emergency 2 (Twin Cities Metro Transit Light Rail)
3324	LRAIL OPS - LRT Rail Ops (Twin Cities Metro Transit Light Rail)
3326	LRAIL MAIN N - LTR North Main (Twin Cities Metro Transit Light Rail)
3350	MetroMob NE - Metro Mobility East North (Twin Cities Metro Transit Metro Mobility)
3352	MetroMob CNT - Metro Mobility Central (Twin Cities Metro Transit Metro Mobility)
3358	MetroMob WS - Metro Mobility West South (Twin Cities Metro Transit Metro Mobility)
3360	MetroMobEdin - Metro Mobility Edina (Twin Cities Metro Transit Metro Mobility)
3362	MetroMobBrkC - Metro Mobility Brooklyn Center (Twin Cities Metro Transit Metro Mobility)
3366	MetroMob SE - Metro Mobility South East (Twin Cities Metro Transit Metro Mobility)
3401	USMS STWD - US Marshal Service1 Statewide (Federal Agencies)
3403	USMS METRO 1 - US Marshal Service1 Metro 1 (Federal Agencies)
3405	USMS METRO 2 - US Marshal Service1 Metro 2  (Federal Agencies)
3407	USMS ZONE 1 - US Marshal Service1 Zone 1 (Federal Agencies)
3409	USMS ZONE 2 - US Marshal Service1 Zone 2 (Federal Agencies)
3411	USMS ZONE 3 - US Marshal Service1 Zone 3 (Federal Agencies)
3413	USMS ZONE 4 - US Marshal Service1 Zone 4 (Federal Agencies)
3415	USMS ZONE 5 - US Marshal Service1 Zone 5 (Federal Agencies)
3416	RICE 911 - Rice County WI 911 (Minnesota Department of Public Safety Statewide 911)
3417	USMS ZONE 6 - US Marshal Service1 Zone 6 (Federal Agencies)
3418	PIERCE 911 - Pierce County WI 911 (Minnesota Department of Public Safety Statewide 911)
3419	USMS 10 - US Marshal Service1 10 (Federal Agencies)
3420	MAC 911 - Metro Airport Comm 911 Center (Minnesota Department of Public Safety Statewide 911)
3421	USMS 11 - US Marshal Service1 11 (Federal Agencies)
3422	ANOKA 911 - Anoka 911 Center (Minnesota Department of Public Safety Statewide 911)
3423	USMS 12 - US Marshal Service1 12 (Federal Agencies)
3426	BLMGTN 911 - Bloomington 911 Center (Minnesota Department of Public Safety Statewide 911)
3432	CHISAGO 911 - Chisago County 911 (Minnesota Department of Public Safety Statewide 911)
3436	DAK CO 911 - Dakota County 911 Center (Minnesota Department of Public Safety Statewide 911)
3440	EP 911 - Eden Prairie 911 Center (Minnesota Department of Public Safety Statewide 911)
3442	EDINA 911 - Edina 911 Center (Minnesota Department of Public Safety Statewide 911)
3444	HOPKINS 911 - Hopkins 911 Center (Minnesota Department of Public Safety Statewide 911)
3446	ISANTI 911 - Isanti County 911 (Minnesota Department of Public Safety Statewide 911)
3450	MNTKA 911 - Minnetonka 911 Center (Minnesota Department of Public Safety Statewide 911)
3452	RAMSEY 911 - Ramsey County 911 Access (Minnesota Department of Public Safety Statewide 911)
3454	SCOTT 911 - Scott County 911 Center (Minnesota Department of Public Safety Statewide 911)
3456	SHERBN 911 - Sherburne County 911 (Minnesota Department of Public Safety Statewide 911)
3458	SIBLEY 911 - Sibley County 911 (Minnesota Department of Public Safety Statewide 911)
3460	SLP 911 - St Louis Park 911 Center (Minnesota Department of Public Safety Statewide 911)
3462	ST PAUL 911 - St Paul 911 (Minnesota Department of Public Safety Statewide 911)
3464	WASH CO 911 - Washington County 911 (Minnesota Department of Public Safety Statewide 911)
3468	WBLK 911 - White Bear Lake 911 (Minnesota Department of Public Safety Statewide 911)
3470	WRIGHT 911 - Wright County 911 (Minnesota Department of Public Safety Statewide 911)
3472	UM 911 - University of Minnesota 911 (Minnesota Department of Public Safety Statewide 911)
3496	TribalIntOp1 - Tribal Council Operations 1 (Statewide Interoperability)
3500	TSAMSPEOC - TSA MSP Airport Emergency Operation Center (MAC MSP International Airport)
3580	UMN SEC MON - Security Monitors (University of Minnesota Twin Cities Campus)
3582	UM DEM 2 - Dept of Emergency Management 2 (University of Minnesota Twin Cities Campus)
3584	UM DEM 1 - Dept of Emergency Management 1 (University of Minnesota Twin Cities Campus)
3586	UM COMMON - University Common (University of Minnesota Twin Cities Campus)
3588	UM DEHS - Department of Environmental Health Safety (University of Minnesota Twin Cities Campus)
3590	UMPD 5 COMM - Police 5 Common (University of Minnesota Twin Cities Campus)
3592	UMPD 4 INVST - Police 4 Investigations (University of Minnesota Twin Cities Campus)
3594	UMPD 3 RECRD - Police 3 RecordsParking (University of Minnesota Twin Cities Campus)
3596	UMPD 2 C2C - Police Department Car to Car (University of Minnesota Twin Cities Campus)
3598	UMPD 1 DISP - Police Department Main Dispatch (University of Minnesota Twin Cities Campus)
3600	WA PARKS 1 - Parks 1 (Washington County)
3601	WA HW MAINT - Highway Maintenance Crew (Washington County)
3602	WA PARKS 2 - Parks 2 (Washington County)
3603	WA - Washington (Washington County)
3604	WA PARKS 3 - Parks 3 (Washington County)
3605	WA - Washington (Washington County)
3609	WA SURVEY - Survey Crew (Washington County)
3612	GOVT CTR 1 - County Govt CenterCourtsLECBuilding Services 1 (Washington County)
3614	GOVT CTR 2 - County Govt CenterCourtsLECBuilding Services 2 (Washington County)
3616	GOVT CTR 3 - County Govt CenterCourtsLECBuilding Services 3 (Washington County)
3618	WA LE NORTH - Law Enf North  (Washington County)
3619	WA FIRE ALL - Fire All Call (Washington County)
3620	WA LE SOUTH - Law Enf South  (Washington County)
3622	WA SO C2C - CO Sheriff C2C (Washington County)
3623	WA LAW A - Law A (Washington County)
3624	WA TRAFFIC - County Law EnforcementInformation (Washington County)
3626	WA TRAFIC S - Law Traffic Spare (Washington County)
3628	WA LE OPS 3 - Law OPS 3 (Washington County)
3630	WA LE OPS 4 - Law OPS 4 (Washington County)
3632	WA LE OPS 5 - Law OPS 5 (Washington County)
3634	WA LE OPS 6 - Law OPS 6 (Washington County)
3636	WA LE OPS 7 - LEC Ops 7  (Washington County)
3638	WA LE OPS 8 - LEC Ops 8 (Washington County)
3640	WA EVENT 7 - Event 7 (Washington County)
3642	WA EVENT 8 - Event 8 (Washington County)
3644	WA EVENT 9 - Event 9 (Washington County)
3646	WA EVENT 10 - Event 10 (Washington County)
3648	WA EVENT 11 - Event 11 (Washington County)
3650	WA EVENT 12 - Event 12 (Washington County)
3651	WA LAW B - Law B (Washington County)
3652	WA LE ROAM - Law Enforcement Roam (Washington County)
3653	WA - Washington (Washington County)
3654	WA 911 EMERG - Emergency Buttons 911 (Washington County)
3656	WA LAW ALL - Law All Call (Washington County)
3658	WA NTF OPS3 - Narcotics 3 (Washington County)
3660	WA SRT OPS1 - SRT 1 (Washington County)
3662	WA SRT OPS2 - SRT 2 (Washington County)
3663	WA LAW - Law (Washington County)
3664	WA SRT OPS3 - SRT 3 (Washington County)
3666	WA CO PD INV - All Washington Co PD Investigators (Washington County)
3668	BYPRT PD C2C - Bayport Police Car to Car (Washington County)
3672	CGRV PD C2C - Cottage Grove Police Car to Car (Washington County)
3678	FRLK PD C2C - Forest Lake Police Car to Car (Washington County)
3682	WA - Washington (Washington County)
3686	OAKDL PD C2C - Oakdale Police Car to Car (Washington County)
3688	WA - Washington (Washington County)
3692	OKPH PD C2C - Oak Park Heights Police Car to Car (Washington County)
3698	SPPK PD C2C - St Paul Park Police Car to Car (Washington County)
3702	SWTR PD C2C - Stillwater Police Car To Car (Washington County)
3704	WA - Washington (Washington County)
3706	WBRY PD C2C - Woodbury Police Car to Car (Washington County)
3708	WA LAW - WA LAW (Washington County)
3712	WA LAW - WA LAW (Washington County)
3714	WA LAW - Washington (Washington County)
3720	WA WCSO INV - Sheriffs Office Investigations (Washington County)
3722	WA JAIL OP 1 - Jail Operations 1 (Washington County)
3724	WA JAIL OP 2 - Jail Operations 2 (Washington County)
3728	WA JAIL OP 3 - Jail Operations 3 (Washington County)
3730	WA - Washington (Washington County)
3734	WA WTR PTRL - County Water Patrol (Washington County)
3750	WA FIRE DISP - Fire Main Disp (Washington County)
3752	WA FIRE SEC - Fire Secondary Disp (Washington County)
3754	WA FD T2T - Fire T2T (Washington County)
3756	WA FD TAC A - Fire TAC A (Washington County)
3758	WA FD TAC B - Fire TAC B (Washington County)
3760	WA FD TAC C - Fire TAC C (Washington County)
3762	WA FD TAC D - Fire TAC D (Washington County)
3764	WA FD TAC E - Fire TAC E (Washington County)
3766	WA FD TAC F - Fire TAC F (Washington County)
3768	WA FD DIVE - Fire Dive Team (Washington County)
3770	WA FD ROAM - Fire Department Roaming (Washington County)
3772	WA FIRE EMRG - Fire Emergency Channel (Washington County)
3774	WA FIRE ALL - Fire All Call (Washington County)
3776	BYPT FIRE 2 - Bayport Fire Ops 2 (Washington County)
3778	BYPT FIRE 3 - Bayport Fire Ops 3 (Washington County)
3780	CGRV FIRE 2 - Cottage Grove Fire Ops 2 (Washington County)
3782	CGRV FIRE 3 - Cottage Grove Fire Ops 3 (Washington County)
3784	FRLK FIRE 2 - Forest Lake Fire Ops 2 (Washington County)
3786	FRLK FIRE 3 - Forest Lake Fire Ops 3 (Washington County)
3788	HUGO FIRE 2 - Hugo Fire Ops 2 (Washington County)
3790	HUGO FIRE 3 - Hugo Fire Ops 3 (Washington County)
3792	LKEL FIRE 2 - Lake Elmo Fire Ops 2 (Washington County)
3794	LKEL FIRE 3 - Lake Elmo Fire Ops 3 (Washington County)
3796	LSCV FIRE 2 - Lower St Croix Vly Fire Ops 2 (Washington County)
3798	LSCV FIRE 3 - Lower St Croix Vly Fire Ops 3 (Washington County)
3800	MTMD FIRE 2 - Mahtomedi Fire Ops 2 (Washington County)
3802	MTMD FIRE 3 - Mahtomedi Fire Ops 3 (Washington County)
3804	MSCX FIRE 2 - Marine on St Croix Fire Ops 2 (Washington County)
3806	MSCX FIRE 3 - Marine on St Croix Fire Ops 3 (Washington County)
3808	NWPT FIRE 2 - Newport Fire Ops 2 (Washington County)
3810	NWPT FIRE 3 - Newport Fire Ops 3 (Washington County)
3812	OAK FIRE OP2 - Oakdale Fire Operations 2 7200 (Washington County)
3814	OAK FIRE OP3 - Oakdale Fire Operations 3 7200  (Washington County)
3816	SCND FIRE 2 - Scandia Fire Ops 2 (Washington County)
3818	SCND FIRE 3 - Scandia Fire Ops 3 (Washington County)
3819	WA - Washington (Washington County)
3820	SPPK FIRE 2 - St Paul Park Fire Ops 2 (Washington County)
3822	SPPK FIRE 3 - St Paul Park Fire Ops 3 (Washington County)
3824	SWTR FIRE 2 - Stillwater Fire Ops 2 (Washington County)
3826	SWTR FIRE 3 - Stillwater Fire Ops 3 (Washington County)
3828	WBRY FD OPS - Woodbury Fire Ops (Washington County)
3830	WBRY FD ADM - Woodbury Fire Admin (Washington County)
3832	WA FIRE - Fire (Washington County)
3850	WA BOSPSCOM - Bayport Oak Park Heights Stillwater PS Common (Washington County)
3852	WA CSNPSCOM - Cottage Grove St Paul Park Newport Public Safety Common (Washington County)
3854	FRLK PS COMM - Forest Lake Public Safety Common (Washington County)
3856	HUGO PS COMM - Hugo Public Safety Common (Washington County)
3858	LKEL PS COMM - Lake Elmo Public Safety Common (Washington County)
3860	LSCV PS COMM - Lower St Croix Vly Public Safety Common (Washington County)
3862	MTMD COMM - Mahtomedi Public Safety Common (Washington County)
3864	WA MS PSCOM - MarineScandia Public Safety Common (Washington County)
3866	OAK PS COMM - City of Oakdale Public Safety Common (Washington County)
3868	WBRY PSCOM - Woodbury Public Saftey Common (Washington County)
3870	WA PS COM - Washington County Public Safety Common (Washington County)
3882	WBRY STREETS - Woodbury Public Works Streets (Washington County)
3890	WA HW MAINT - Highway Maintenance Crew (Washington County)
3894	WASH HEALTH - Public Health (Washington County)
3898	WA ROAM - County Roam (Washington County)
3900	WA ROAM ALL - County Roam All (Washington County)
3950	BYPT COMM - Bayport City Common (Washington County)
3952	CGRV COMM - Cottage Grove City Common (Washington County)
3954	FRLK COM - Forest Lake City Common (Washington County)
3956	HUGO COMM - Hugo City Common (Washington County)
3958	LKEL COMM - Lake Elmo City Common (Washington County)
3960	LSCV COMM - Lower St Croix Vly City Common (Washington County)
3962	MSCX COMM - Marine on St Croix City Common (Washington County)
3964	MSCX COMM - Marine on St Croix City Common (Washington County)
3966	NWPT COMM - Newport City Common (Washington County)
3968	OAK COMM - Oakdale City Common (Washington County)
3970	OKPH COM - Oak Park Heights City Common (Washington County)
3972	SCND COM - Scandia City Common (Washington County)
3974	SPPK COMM - St Paul Park City Common (Washington County)
3976	SWTR COM - Stillwater City Common (Washington County)
3978	WBRY COMM - Woodbury City Common (Washington County)
3980	WA CO COM - All Washington County Users Common (Washington County)
4200	DK FIRE EST - Fire East Main (Dakota County)
4202	DK FIRE WST - Fire West Main (Dakota County)
4204	DK FGR 4 - Dakota County Fireground 4 (Dakota County)
4206	DK FGR 5 - Dakota County Fireground 5 (Dakota County)
4208	DK FGR 6 - Dakota County Fireground 6 (Dakota County)
4210	DK FGR 7 - Dakota County Fireground 7 (Dakota County)
4212	DK FGR 8 - Dakota County Fireground 8 (Dakota County)
4214	APVLY FD OP2 - Apple Valley Fire Ops 2 (Dakota County)
4216	BURN FD OP2 - Burnsville Fire Ops 2 (Dakota County)
4218	EGAN FD OP2 - Eagan Fire Ops 2 (Dakota County)
4220	FARM FD OP2 - Farmington Fire Ops 2 (Dakota County)
4222	HAST FD OP2 - Hastings Fire Ops 2 (Dakota County)
4224	HRAN FD OP2 - Hampton Randolph Fire Ops 2 (Dakota County)
4226	IGH FD OP2 - Inver Grove Heights Fire Ops 2 (Dakota County)
4228	LKVL FD OP2 - Lakeville Fire Ops 2 (Dakota County)
4230	MHTS OP2 - Mendota Heights Fire Ops 2 (Dakota County)
4232	MSVL FD OP2 - Miesville Fire Ops 2 (Dakota County)
4234	RSMT FD OP2 - Rosemount Fire Ops 2 (Dakota County)
4236	DK SM OP2 - South Metro SSP WSP Fire Ops 2 (Dakota County)
4238	APVLY FD OP3 - Apple Valley Fire Ops 3 (Dakota County)
4240	BURN FD OP3 - Burnsville Fire Ops 3 (Dakota County)
4242	EGAN FD OP3 - Eagan Fire Ops 3 (Dakota County)
4244	FARM FD OP3 - Farmington Fire Ops 3 (Dakota County)
4246	HAST FD OP3 - Hastings Fire Ops 3 (Dakota County)
4248	HRAN FD OP3 - Hampton Randolph Fire Ops 3 (Dakota County)
4250	IGH FD OP3 - Inver Grove Heights Fire Ops 3 (Dakota County)
4252	LKVL FD OP3 - Lakeville Fire Ops 3 (Dakota County)
4254	MHTS OP3 - Mendota Heights Fire Ops 3 (Dakota County)
4256	MSVL FD OP3 - Miesville Fire Ops 3 (Dakota County)
4258	RSMT FD OP3 - Rosemount Fire Ops 3 (Dakota County)
4260	DK SM OP3 - South Metro Fire Ops 3 SSPWSP (Dakota County)
4262	DK F ROAM - Fire Statewide Roaming (Dakota County)
4272	DakotaCoFire - Fire Paging (Dakota County)
4300	DK PD 1 - Police Main 1 (Dakota County)
4302	DK PD 2 - Police Main 2 (Dakota County)
4304	DK PD 3 - Police Main 3 (Dakota County)
4306	DK TAC 4 - Dakota County Tac 4 (Dakota County)
4308	DK CARCAR - Dakota County Car to Car (Dakota County)
4310	DK TAC 10 - Dakota County Tac 10 (Dakota County)
4312	DK TAC 11 - Dakota County Tac 11 (Dakota County)
4314	DK TAC 12 - Dakota County Tac 12 (Dakota County)
4316	DK TAC 13 - Dakota County Tac 13 (Dakota County)
4318	DK TAC 14 - Dakota County Tac 14 (Dakota County)
4320	DK TAC 15 - Dakota County Tac 15 (Dakota County)
4322	DK LTAC - Dakota LTAC (Dakota County)
4324	DK LTAC - Dakota LTAC (Dakota County)
4328	DK MAAG 1 - Dakota County MAAG 1 (Dakota County)
4332	DK SPEVENT 1 - Dakota County Spec Event 1 (Dakota County)
4334	DK SPEVENT 2 - Dakota County Spec Event 2 (Dakota County)
4336	DK SPEVENT 3 - Dakota County Spec Event 3 (Dakota County)
4338	DK SPEVENT 4 - Dakota County Spec Event 4 (Dakota County)
4340	DK SPEVENT 5 - Dakota County Spec Event 5 (Dakota County)
4342	APVLY PD OP3 - Apple Valley Police Ops 3 (Dakota County)
4344	BURN PD OP3 - Burnsville Police Ops 3 (Dakota County)
4346	DK SO TAC - SO Tactical (Dakota County)
4348	EGAN PD OP3 - Eagan Police 3300 Ops 3 (Dakota County)
4350	FARM PD OP3 - Farmington Police Ops 3 (Dakota County)
4352	HAST PD OP3 - Hastings Police Ops 3 (Dakota County)
4354	IGH PD OP3 - Inver Grove Heights Police Ops 3 (Dakota County)
4356	LKVL PD OP3 - Lakeville Police Ops 3 (Dakota County)
4358	MHTS PD OP3 - Mendota Heights Police Ops 3 (Dakota County)
4360	RSMT PD OP3 - Rosemount Police Ops 3 (Dakota County)
4362	SSPL FD OP3 - South St Paul Fire Ops 3 (Dakota County)
4364	WSPL PD OP3 - West St Paul Police Ops 3 (Dakota County)
4366	APVLY PD OP4 - Apple Valley Police Ops 4 (Dakota County)
4368	BURN PD - Burnsville Police (Dakota County)
4370	DK LE COMM - Law Enforcement Common (Dakota County)
4372	EGAN PD - Eagan Police 3300 (Dakota County)
4374	FARM PD - Farmington Police (Dakota County)
4376	HAST PD - Hastings Police 1400 (Dakota County)
4378	IGH PD - Inver Grove Heights Police 3600 (Dakota County)
4380	LKVL PD - Lakeville Police 4800 (Dakota County)
4382	MHTS PD - Mendota Heights Police 2200 (Dakota County)
4384	RSMT PD - Rosemount Police 3500 (Dakota County)
4386	SSPL PD - South St Paul Police 2100 (Dakota County)
4388	WSPL PD - West St Paul Police 2600 (Dakota County)
4390	APVLY PD ADM - Apple Valley Police Admin (Dakota County)
4392	BURN PD ADM - Burnsville Police Admin (Dakota County)
4396	EGAN PD ADM - Eagan Police 3300 Admin (Dakota County)
4398	FARM PD ADM - Farmington Police Admin (Dakota County)
4400	HAST PD ADM - Hastings Police Admin (Dakota County)
4402	IGH PD ADM - Inver Grove Heights Police Admin (Dakota County)
4404	LKVL PD ADM - Lakeville Police Admin (Dakota County)
4406	MHTS PD ADM - Mendota Heights Police Admin (Dakota County)
4408	RSMT PD ADM - Rosemount Police Admin (Dakota County)
4410	SSPL PD ADM - South St Paul Police Admin (Dakota County)
4412	WSPL PD ADM - West St Paul Police Admin (Dakota County)
4414	DK POOL 5  - Dakota County Pool 5  (Dakota County)
4416	DK POOL 6 - Dakota County Pool 6 (Dakota County)
4418	DK POOL 7 - Dakota County Pool 7 (Dakota County)
4424	DK JAIL 1 - Jail 1 (Dakota County)
4426	DK INC CMD 1 - Incident Command 1 (Dakota County)
4428	DK INC CMD 2 - Incident Command 2 (Dakota County)
4430	DK COURT 1 - Courts 1 (Dakota County)
4432	DK COURT 2 - Courts 2 (Dakota County)
4434	DK COURT 3 - Courts 3 (Dakota County)
4436	DK INFO - Information (Dakota County)
4438	DK ADMIN - Administration (Dakota County)
4440	DK LE ROAM 1 - Law Roaming 1 (Dakota County)
4442	DK SOT MAIN - SOT Main (Dakota County)
4444	DK SOT SEC - SOT Alternate (Dakota County)
4456	DK PD 4 - Police Main 4 (Dakota County)
4506	DK ALL - Dakota ALL 4500 4502 4504 (Dakota County)
4577	DK IHCCEMS 1 - Inver Hills Community College EMS program 1 (Dakota County)
4579	DK IHCCEMS 2 - Inver Hills Community College EMS program 2 (Dakota County)
4600	DK COMMON - DAKOTA COUNTY COMMON (Dakota County)
4602	DK PW COMM - Public Works Common (Dakota County)
4604	DK HWY ALL - Highway Department Main ALL (Dakota County)
4606	DK HWY DEPT - Highway Department Secondary (Dakota County)
4608	DK SURVEY - Surveyor (Dakota County)
4610	DK FACLT 1 - Facilities 1 (Dakota County)
4612	DK FACLT 2 - Facilities 2 (Dakota County)
4614	DK FACLT 3 - Facilities 3 (Dakota County)
4616	APVLY WRKS 1 - Apple Valley Public Works 1 (Dakota County)
4618	APVLY WRKS 2 - Apple Valley Public Works 2 (Dakota County)
4620	APVLY COMM - Apple Valley Public Common (Dakota County)
4622	BURN WORKS 1 - Burnsville Public Works 1 (Dakota County)
4624	BURN WORKS 2 - Burnsville Public Works 2 (Dakota County)
